Gene.symbol	Gene.ID	adj.P.Val	logFC
SAMD14	201191	0.889593188771098	0.0470490297777788
		0.889619938262326	0.0761276699444462
		0.88970231280968	-0.104603238055555
LOC105379252///FAM95B1///FAM95A	105379252///100133036///90499	0.88970231280968	-0.0594474273888888
SYT3	84258	0.88970231280968	0.0561442244444441
MIR135A2	406926	0.889862944468772	0.0263671647222221
HSPB3	8988	0.889959336355692	0.0468820823888891
		0.890023583057831	-0.06480633588889
		0.890023583057831	0.124209773666667
		0.890023583057831	0.0532578417222234
DERL2	51009	0.890023583057831	0.0442987338888852
		0.890023583057831	0.0432883748333346
		0.890023583057831	0.0484345137777775
		0.890160521046069	-0.0232766922777774
COL4A1	1282	0.89020575712341	0.0416521613333343
OR56A3	390083	0.890245686111048	0.0621697785555559
		0.890282035934958	0.0921744697222238
SMAD2	4087	0.890324736063904	-0.0630956442222192
ZDHHC22	283576	0.890379046835768	0.0554478679444443
		0.890468945788936	-0.0849247391666665
EPN3	55040	0.890598599918341	-0.039500366444444
		0.890598599918341	0.0890787272222244
RBM6	10180	0.890598599918341	0.0591187602777783
		0.890625204408308	0.0560609647777781
GRIN1	2902	0.890625204408308	0.0462646428333349
LRRFIP1	9208	0.890625204408308	-0.102058840444442
LRRC42	115353	0.890625204408308	-0.0500447113333324
		0.890625204408308	0.0563778905555559
RBM38	55544	0.890625204408308	0.0738361427222225
ZSWIM4	65249	0.890753363224621	0.0488044622222219
ERVFC1-1	346547	0.890753363224621	-0.0597247687222229
TIGD4	201798	0.890753363224621	-0.0551762503888882
RNF150	57484	0.890753363224621	-0.0453575328888887
		0.890789360938119	0.0369902025000002
SLC12A3	6559	0.890789360938119	-0.0671159111111139
		0.890789360938119	0.128515687277777
CLIC3	9022	0.890789360938119	-0.0558380795
SGCB	6443	0.890789360938119	0.1021561645
		0.890789360938119	0.037208548333334
NKAIN3	286183	0.890858397294839	-0.0453697371111108
CCDC158	339965	0.890858397294839	-0.033261986166667
		0.890858397294839	-0.02823547538889
DDR1	780	0.890858397294839	-0.1393140945
ZBTB17	7709	0.890858397294839	0.039213473166666
		0.890927316595155	0.0685720483333343
SPEF1	25876	0.890964214688357	-0.0647985106666686
CARTPT	9607	0.891027274944747	0.0586805548333333
		0.891033628963172	-0.128567140722222
		0.891033628963172	-0.117160285166667
		0.891033628963172	-0.0558276887222218
		0.891036668036723	-0.10081259961111
SESN3	143686	0.891196053397775	-0.146395832833333
MAGI1	9223	0.891222721970556	0.0379361829444447
MAPK8IP2	23542	0.891339824422938	0.0516082498888899
ZMYND10	51364	0.891341298997212	0.0483392357222208
		0.891393723489869	0.0631328390555561
SPINK6	404203	0.891460062890224	0.0420723213888889
C15orf56	644809	0.891480800789403	0.0433285438333337
LELP1	149018	0.891515977345638	-0.0573098132222238
KANSL1	284058	0.891588530881914	0.0418164643333352
MON1A	84315	0.891782907569811	-0.0567715327777778
		0.891782907569811	0.0349766156666669
ERVK11-1///GSTM2	100859922///2946	0.891828007617794	-0.135679015111112
GNL3L	54552	0.891939382530476	0.0414154186666682
SNORD24///RPL7A	26820///6130	0.891943736270647	-0.124361592055554
		0.892111314078857	0.0874180609444446
TXLNGY	246126	0.892145385812986	-0.280838565388891
		0.892145385812986	-0.116344971777777
TAS2R60	338398	0.892145385812986	0.0967448526666672
		0.892145385812986	0.031108179277779
LOC440896	440896	0.89220746739949	0.0612912083333326
DTYMK	1841	0.89220746739949	-0.0787398679444431
STAMBP	10617	0.892213177473419	0.0534618821666673
ACKR2	1238	0.892213177473419	0.0522468585555553
RPS20P27	729927	0.892213177473419	-0.0746790995555573
TMEM109	79073	0.892213177473419	-0.0531947927222216
SNRPD2	6633	0.892238234316114	0.0572296604444444
ZAR1L	646799	0.892238234316114	-0.0423582859999998
PRR23A///PRR23B	729627///389151	0.892332756935074	-0.0978587543888878
CDK8///ADRA1B	1024///147	0.892510322001993	0.0874562352777772
KRT14	3861	0.892526590423734	-0.0726513291666668
		0.892526590423734	-0.0446768848333332
		0.892526590423734	-0.114673352944445
GMFB	2764	0.892526590423734	-0.0706702587222203
KRTAP19-2	337969	0.892526590423734	0.052794312333333
MED18	54797	0.892556104259166	0.0709958657777774
CPA1	1357	0.892556104259166	0.0585316349999996
		0.89259960946452	0.0651068851666663
		0.892675002415758	-0.0671255851666657
		0.89271723729126	0.0567811124444444
PHF7	51533	0.89271723729126	-0.0798877741111124
		0.892843409508212	-0.119138690055554
		0.892843409508212	-0.0335435847777781
ATF7	11016	0.892843409508212	0.0703947287777806
SPACA3	124912	0.892843409508212	0.0523146042777789
		0.892843409508212	-0.0553979100555555
		0.892843409508212	-0.0393268463888896
ARHGAP39	80728	0.892843409508212	0.0448670613333331
		0.892843409508212	-0.0497826811111115
		0.892862762508118	-0.0439349317222226
MCRIP2	84331	0.892883804927791	-0.068392838277779
		0.892900705316927	-0.0675293556111107
LOC727751///GOLGA2P3Y///GOLGA2P7///GOLGA2P2Y///GOLGA2P10	727751///401634///388152///84559///80154	0.89300938664287	-0.0558873149999997
SUMF2	25870	0.893011000046125	-0.0810714843333304
KIAA1549L	25758	0.893026717541243	-0.0512104749444426
		0.893031764555595	0.093903790722222
ALG1L	200810	0.893083762300069	0.0671420976111108
LINC01620	140834	0.893085061634333	-0.0564883448333324
HMG20B	10362	0.893085061634333	-0.0450117577777736
MIR16-2	406951	0.893085061634333	-0.0426903968888896
		0.893085061634333	0.0277393801666657
PTK2B	2185	0.893085061634333	0.0630794158333305
GLT6D1	360203	0.893085061634333	0.0492944963888888
OR56A4	120793	0.893085061634333	0.0602102551111101
		0.893085061634333	0.130824000944445
DPCD///DPCD	25911///25911	0.893085061634333	-0.0574934421111113
		0.893085061634333	-0.0615239736666675
MPP1	4354	0.893085061634333	-0.0553859826666656
MPP3	4356	0.893138141969354	0.0615656581111104
TEFM	79736	0.893138141969354	0.0867007412777774
		0.893204014589313	0.0289145555555574
CLDN1	9076	0.893204014589313	-0.0368432821111115
		0.893204014589313	0.0457707729999997
		0.893204014589313	0.0349417156111111
		0.893204014589313	0.0601922863888893
MUC3B///MUC3A	57876///4584	0.893214602408953	0.0413935088333348
AP5M1	55745	0.893214602408953	0.0719285654999995
DIP2A	23181	0.893269124873867	0.0422209046111091
KRT32	3882	0.893322268737151	0.0522014097777763
		0.893322268737151	0.0866740665555552
CTAG1A///CTAG2///CTAG1B	246100///30848///1485	0.893322268737151	-0.060201127777777
LRRC66	339977	0.893322268737151	0.0353463178333335
ZNF564	163050	0.893322268737151	0.0907963212222231
		0.893322268737151	0.0707684219444449
		0.893322268737151	0.0302582432777774
GPR37L1	9283	0.893322268737151	0.0656773930555552
PABPC1	26986	0.893322268737151	0.0498531283333357
GPR6	2830	0.893322268737151	-0.0606113244444435
SLC22A31	146429	0.893322268737151	-0.0767757389999995
MIR26A2	407016	0.893322268737151	0.0640537453888892
AASDHPPT	60496	0.893322268737151	-0.0605791637222213
SPRYD4	283377	0.893322268737151	0.0856405536111113
LHB	3972	0.893322268737151	0.0516838467222218
CEP295	85459	0.893322268737151	-0.0903231598333347
SUN3	256979	0.893322268737151	0.0344650540555547
		0.893322268737151	-0.0925687247777773
		0.893322268737151	0.0575472523888907
		0.893322268737151	0.0348303094444438
		0.893322708211036	0.0755373162222233
		0.893352848488321	0.0352943741666669
		0.893513012485053	0.153291688166667
PSG9	5678	0.89356696325254	-0.0658317471666656
		0.89356696325254	-0.0540161773333341
		0.893589999993759	-0.0434010238888889
		0.893632392920874	0.0209258682222218
MTUS2	23281	0.893635471482817	-0.0673797795555551
		0.893635471482817	0.0738851610555562
		0.893635471482817	-0.0919617407222226
LTB	4050	0.893691021871364	0.0535965603333342
		0.893691021871364	0.0416222536666662
		0.893691021871364	-0.0477043823333334
KPNA1	3836	0.893691021871364	0.0555556457222206
		0.893729275965571	0.0608901687222207
		0.893729275965571	0.0500759740000012
		0.893761654760254	0.0587601689444428
ADAMTS15	170689	0.893761654760254	-0.0465319614999986
		0.893764696140963	0.110209096611112
		0.893843889616582	-0.0292433504999998
CATX-1	100506513	0.893865629908407	0.0449982886111098
LOC100506557	100506557	0.893865629908407	-0.046006265888888
LRCH1	23143	0.893867738297599	-0.0706488379999977
SNORD115-44	100033818	0.893867738297599	-0.0375140595000008
		0.893886809599311	-0.0476301114444437
		0.893886809599311	0.0749743833888887
TRAK2	66008	0.893886809599311	-0.0923197338888881
LOC101930169///PRAMEF15///PRAMEF6///PRAMEF11///PRAMEF4///PRAMEF9///PRAMEF5	101930169///653619///440561///440560///400735///343070///343068	0.893886809599311	0.0491322983333333
MFAP3	4238	0.893886809599311	0.0890520966111135
GPR21	2844	0.893961957954579	0.111832482500001
SEMA6B	10501	0.893961957954579	0.0858097038333323
MXRA7	439921	0.893961957954579	0.190651514333334
		0.893961957954579	0.0258637099444439
		0.893966061782515	-0.106521423499998
NCR3LG1	374383	0.894085367735573	-0.109408757111112
SLC6A15	55117	0.894112156498229	0.0313048249444439
		0.894135842060624	0.093038932722223
PSMA8	143471	0.894148250016569	-0.0508577007222222
		0.894148250016569	0.0890748353333342
EDC4	23644	0.894148250016569	-0.0371751507222218
SEC62	7095	0.894226794511128	0.08136846322222
TSKU	25987	0.894226794511128	-0.0637531192777763
PARD6G	84552	0.894226794511128	-0.0443323294444435
SNORD115-42///SNORD115-30///SNORD115-10///SNORD115-7///SNORD115-6	100033816///100033804///100033447///100033444///100033443	0.894254252455635	-0.0328383278888889
HOXB1	3211	0.894292298448616	0.0568176092222217
ZBTB42	100128927	0.894396325988281	0.0650987370000005
CLDN20	49861	0.894435414425309	-0.0435222586666666
TGIF1	7050	0.894437058708826	-0.107521324055554
		0.894437058708826	-0.0294161064999998
		0.894437058708826	-0.0807663691111116
FSD2	123722	0.894437058708826	0.0371257960000002
		0.894547443515846	0.139262255944446
		0.894547443515846	0.0620075021111113
PSG2	5670	0.894547443515846	-0.0493856641111106
TMEM132C	92293	0.894547443515846	0.0613992609444436
TACR3	6870	0.894547443515846	-0.0319524021666657
POPDC2///COX17	64091///10063	0.894547443515846	-0.107773027833335
		0.894547443515846	-0.0286423093333332
TMEM208	29100	0.894547443515846	-0.0513674540555584
		0.894547443515846	-0.066590612444446
DLG3	1741	0.894547443515846	-0.0506076093333334
SLX4IP	128710	0.894615598887616	0.0842075706111105
FAM222A-AS1	84983	0.894615598887616	0.0391318163888887
DCST2	127579	0.894615598887616	0.0542256127777758
		0.894655092596709	0.0358609863333341
		0.89468925156585	-0.0392734580555554
		0.89468925156585	0.107623787000001
		0.894906398843166	0.0195646866111105
		0.894974496807608	0.148547267833333
		0.894974496807608	0.154331054999998
		0.89498306106646	0.0488599040555564
ATP2B2	491	0.89505278549224	0.0544840447222219
		0.895125661334181	-0.138591611333334
CRACR2B	283229	0.895242146502846	-0.0589572969999983
FAM111A	63901	0.895242146502846	0.0637786802222209
C22orf24	25775	0.895242146502846	0.0637949112222227
		0.895242146502846	-0.038269138
ATP2B1	490	0.895242146502846	0.0805420817222231
CDC20B	166979	0.895242146502846	0.0383700778333336
POM121C///POM121	100101267///9883	0.895242146502846	-0.0916988566666666
		0.895242146502846	-0.067043484277777
C16orf86	388284	0.895242146502846	-0.0442750492777773
		0.895251680760515	-0.0997011837777766
		0.895262688696416	-0.0408542714444433
HMGCLL1	54511	0.895262688696416	0.0416971223888893
		0.895388149328444	-0.0590739405555549
		0.895460507086558	0.149150883888892
		0.895502211342277	0.0418823509999999
WFDC9	259240	0.895502211342277	0.0386964319444445
CADPS2	93664	0.895632915356322	-0.0344213178333326
LRIF1	55791	0.895872775267068	0.0933406061111111
		0.895888651102307	0.0506342430555549
LOC101930169///PRAMEF15///PRAMEF6///PRAMEF11///PRAMEF4///PRAMEF9///PRAMEF5	101930169///653619///440561///440560///400735///343070///343068	0.895888651102307	0.0666502047777779
		0.896012248791903	0.0377670038888884
VPS4B	9525	0.896012248791903	0.0578056417222221
RFPL1	5988	0.896031094560059	0.0441322453888877
		0.896055796640301	-0.0529756125555561
C3orf30	152405	0.896073140497111	0.046800814
		0.896086805018978	-0.0284751950000004
		0.89611894860679	0.150268301388889
		0.896332291924569	-0.034562276555556
NLGN4X	57502	0.89642032417775	-0.0575353037777786
PAGR1	79447	0.89642032417775	-0.0959267268333335
LINC00029	100144596	0.89642032417775	0.0543410517777785
NOC2LP2	401010	0.89642032417775	0.0796359303888909
PLEKHG7	440107	0.89653373688287	-0.0654756673333328
		0.89653373688287	0.0522878610555555
OR6C1	390321	0.89653373688287	-0.0319054969444452
		0.896679440496996	-0.171604448833332
		0.89676683324956	0.0536031496666656
CSN3	1448	0.89676683324956	0.0397068232222217
		0.89676683324956	-0.0744312880555555
DNAJB6	10049	0.896884548100622	-0.0586588277777746
SPDYE16///SPDYE2B///SPDYE6///SPDYE8P///SPDYE2///SPDYE3///SPDYE7P///SPDYE1	102723555///100310812///729597///728524///441273///441272///441251///285955	0.896893350107035	0.0998437143333364
		0.896897645672493	-0.0345463911111121
CCNC	892	0.896897645672493	-0.0717476582777765
DTX3	196403	0.896996694646085	-0.037316195499999
CAMK1G	57172	0.8969980578815	-0.0468196624444435
		0.8969980578815	0.0586756981111107
		0.897045547702479	-0.0394056402777778
		0.897045547702479	0.0777753929999996
		0.897123292240146	-0.0887447622222206
		0.897145101787429	0.107693363888888
		0.897145101787429	0.0402308357222223
		0.897154919455716	-0.0234276694999993
SLC35F3	148641	0.897154919455716	0.0584791796666675
		0.897162958127602	-0.031311615055555
IGF2-AS	51214	0.897166849652433	-0.0606138539444441
		0.897173413869148	-0.032780899833333
		0.897176886067468	0.0488188601666693
SORBS2	8470	0.897176886067468	0.0356198888888888
		0.897180298172207	-0.0546464201666672
PROZ	8858	0.897282254320386	-0.0414333064444454
		0.897343793841975	0.142188384055556
		0.897343793841975	-0.0271752279444444
C4BPA	722	0.897343793841975	0.134320365111111
		0.897711702882529	0.071172400888889
APC2	10297	0.897736143550456	0.0533106882222221
		0.897753362339537	-0.0312904625000012
		0.897754201904389	0.154788077055556
TFAP2E	339488	0.897767925717884	0.0470861016111108
HTT	3064	0.897897898596404	0.0400573094999999
LINC01121	400952	0.897897898596404	-0.0334128519444437
DOHH	83475	0.897953218101142	-0.054415670611113
FABP4	2167	0.897953218101142	-0.036969623388889
LINC01602	100505477	0.897953218101142	0.0543547566111111
GDF5OS	554250	0.897953218101142	-0.0546117023333337
PLXNA4	91584	0.897979495993057	-0.0618702988888904
MOG	4340	0.897991014374763	-0.0544277348888893
PPP1CB	5500	0.898005463723653	0.0371125770555576
		0.898005463723653	0.0456178881666665
		0.898005463723653	0.0255481432777773
		0.898005463723653	-0.141915973777778
LOC100129581	100129581	0.898005463723653	-0.060373787555557
HES4	57801	0.898028022639808	0.0587221118333368
PPP1R35	221908	0.898028022639808	-0.0446499371111129
		0.898036366509598	-0.0418315006666661
SDHAP2///SDHAP1///LOC220729	727956///255812///220729	0.898124268407833	-0.0534922047777755
IQCF1	132141	0.89818544965732	0.0386748324999995
FFAR3	2865	0.89818544965732	0.0639764432777783
		0.89818544965732	0.0374383937777774
		0.898222073745601	-0.0303353314999986
		0.898222073745601	-0.0888397350555552
KCNV1	27012	0.898246691994864	0.0558790830000007
		0.898246691994864	-0.0401869728333328
PLA2G2E	30814	0.898246691994864	-0.0492332761666665
RGPD2///RGPD6///RGPD8///RGPD3///RGPD1///RGPD4///RGPD5///RANBP2	729857///729540///727851///653489///400966///285190///84220///5903	0.898246691994864	-0.0951371150555538
		0.898246691994864	0.0985825106666658
TMEM200B	399474	0.898315417106062	-0.0818731558333328
CPB2	1361	0.898366727523693	0.0306523350555552
		0.898366727523693	-0.095540853722222
GLTPD2	388323	0.898366727523693	0.0593952931111126
POPDC2	64091	0.898366727523693	0.0529584185000003
XAGE1B///XAGE1E	653220///653067	0.898366727523693	-0.0659188239999988
OPRK1	4986	0.898366727523693	0.0494878249444453
NEUROG1	4762	0.898366727523693	-0.0509995654999988
GRIA1	2890	0.898366727523693	0.0554962837222228
LDHAL6B	92483	0.898366727523693	-0.0446743016111117
CXorf21	80231	0.898366727523693	0.107004619444446
		0.898366727523693	-0.0826542745000003
PLEKHA2	59339	0.898371511265257	0.0498495332222255
TMPRSS3	64699	0.898371511265257	-0.0610769305000005
		0.898382546428632	0.0505175466111112
COL27A1	85301	0.898382546428632	0.043508543722222
		0.898382546428632	0.0587692691666657
		0.898450431909939	0.0511882305000002
USP26	83844	0.898456639812849	0.0292996693333327
		0.89860717034005	0.0293377714999998
		0.898764196578761	0.0864524007777803
		0.898877014792623	0.0774316473333334
COMTD1	118881	0.898885167027658	-0.0572161682222223
		0.898929688415159	-0.0978822270000004
SOX1	6656	0.898932480464976	0.0634377862777766
ANKRD1	27063	0.898932480464976	-0.0428239195000004
PPP1R14C	81706	0.89912753299778	0.0724153486666657
THSD7B	80731	0.899302246938883	-0.036982754222223
DAZ4///DAZ2///DAZ3///DAZ1	57135///57055///57054///1617	0.89932828635747	-0.0610031233333341
